timestamp,x1_hour,x2_passenger_count,x3_vehicle_count,x4_weather_condition,x5_day_type,occupancy_rate,discount
2025-04-06 03:13:25,3,88,4,0,1,0.44,0.218
2025-04-06 03:18:25,3,12,1,0,0,0.24,0.278
2025-04-06 03:23:25,3,26,5,0,1,0.1,0.319
2025-04-06 03:28:25,3,39,5,1,1,0.16,0.303
2025-04-06 03:33:25,3,52,1,1,0,1.04,0.038
2025-04-06 03:38:25,3,108,5,2,1,0.43,0.22
2025-04-06 03:43:25,3,81,2,1,1,0.81,0.107
2025-04-06 03:48:25,3,79,1,1,0,1.58,-0.124
2025-04-06 03:53:25,3,42,3,2,0,0.28,0.266
2025-04-06 03:58:25,3,35,3,0,1,0.23,0.28
2025-04-06 04:03:25,4,71,5,2,0,0.28,0.265
2025-04-06 04:08:25,4,99,5,0,0,0.4,0.231
2025-04-06 04:13:25,4,39,4,2,0,0.2,0.291
2025-04-06 04:18:25,4,25,3,1,0,0.17,0.3
2025-04-06 04:23:25,4,34,4,0,0,0.17,0.299
2025-04-06 04:28:25,4,90,2,0,1,0.9,0.08
2025-04-06 04:33:25,4,104,3,1,0,0.69,0.142
2025-04-06 04:38:25,4,7,5,0,0,0.03,0.342
2025-04-06 04:43:25,4,14,3,0,1,0.09,0.322
2025-04-06 04:48:25,4,65,5,2,0,0.26,0.272
2025-04-06 04:53:25,4,47,2,1,0,0.47,0.209
2025-04-06 04:58:25,4,47,1,2,0,0.94,0.068
2025-04-06 05:03:25,5,28,3,1,1,0.19,0.294
2025-04-06 05:08:25,5,59,4,0,0,0.29,0.262
2025-04-06 05:13:25,5,63,5,2,0,0.25,0.274
2025-04-06 05:18:25,5,16,2,1,0,0.16,0.302
2025-04-06 05:23:25,5,46,4,1,0,0.23,0.281
2025-04-06 05:28:25,5,18,3,2,0,0.12,0.314
2025-04-06 05:33:25,5,22,3,2,1,0.15,0.306
2025-04-06 05:38:25,5,86,3,0,1,0.57,0.178
2025-04-06 05:43:25,5,9,1,2,0,0.18,0.296
2025-04-06 05:48:25,5,93,1,1,1,1.86,-0.208
2025-04-06 05:53:25,5,26,3,0,1,0.17,0.298
2025-04-06 05:58:25,5,75,4,0,0,0.38,0.237
2025-04-06 06:03:25,6,108,4,1,1,0.54,0.188
2025-04-06 06:08:25,6,118,1,0,1,2.36,-0.358
2025-04-06 06:13:25,6,18,2,1,1,0.18,0.296
2025-04-06 06:18:25,6,37,3,2,0,0.25,0.276
2025-04-06 06:23:25,6,16,4,1,1,0.08,0.326
2025-04-06 06:28:25,6,7,4,1,1,0.04,0.339
2025-04-06 06:33:25,6,17,5,1,0,0.07,0.33
2025-04-06 06:38:25,6,53,2,1,1,0.53,0.191
2025-04-06 06:43:25,6,79,4,2,1,0.4,0.231
2025-04-06 06:48:25,6,24,5,1,1,0.1,0.321
2025-04-06 06:53:25,6,85,4,2,1,0.42,0.222
2025-04-06 06:58:25,6,50,3,2,1,0.33,0.25
2025-04-06 07:03:25,7,49,3,2,1,0.33,0.252
2025-04-06 07:08:25,7,52,3,0,0,0.35,0.246
2025-04-06 07:13:25,7,92,1,2,0,1.84,-0.202
2025-04-06 07:18:25,7,88,5,1,0,0.35,0.244
2025-04-06 07:23:25,7,115,1,2,0,2.3,-0.34
2025-04-06 07:28:25,7,98,4,2,0,0.49,0.203
2025-04-06 07:33:25,7,16,1,0,1,0.32,0.254
2025-04-06 07:38:25,7,46,5,2,1,0.18,0.295
2025-04-06 07:43:25,7,15,2,1,0,0.15,0.305
2025-04-06 07:48:25,7,112,2,1,0,1.12,0.014
2025-04-06 07:53:25,7,24,2,1,1,0.24,0.278
2025-04-06 07:58:25,7,14,4,2,0,0.07,0.329
2025-04-06 08:03:25,8,88,3,0,1,0.59,0.174
2025-04-06 08:08:25,8,44,4,2,1,0.22,0.284
2025-04-06 08:13:25,8,15,5,1,1,0.06,0.332
2025-04-06 08:18:25,8,64,2,2,1,0.64,0.158
2025-04-06 08:23:25,8,53,4,0,0,0.27,0.271
2025-04-06 08:28:25,8,100,4,0,1,0.5,0.2
2025-04-06 08:33:25,8,90,4,2,1,0.45,0.215
2025-04-06 08:38:25,8,68,2,2,0,0.68,0.146
2025-04-06 08:43:25,8,15,4,1,1,0.07,0.328
2025-04-06 08:48:25,8,66,5,1,1,0.26,0.271
2025-04-06 08:53:25,8,44,3,1,0,0.29,0.262
2025-04-06 08:58:25,8,21,1,2,0,0.42,0.224
2025-04-06 09:03:25,9,99,2,0,0,0.99,0.053
2025-04-06 09:08:25,9,110,5,1,0,0.44,0.218
2025-04-06 09:13:25,9,26,5,0,1,0.1,0.319
2025-04-06 09:18:25,9,22,3,0,0,0.15,0.306
2025-04-06 09:23:25,9,110,5,0,1,0.44,0.218
2025-04-06 09:28:25,9,13,4,1,0,0.07,0.331
2025-04-06 09:33:25,9,89,2,0,1,0.89,0.083
2025-04-06 09:38:25,9,77,4,1,0,0.39,0.234
2025-04-06 09:43:25,9,64,1,2,1,1.28,-0.034
2025-04-06 09:48:25,9,22,4,2,0,0.11,0.317
2025-04-06 09:53:25,9,100,5,0,0,0.4,0.23
2025-04-06 09:58:25,9,117,5,1,0,0.47,0.21
2025-04-06 10:03:25,10,81,1,1,1,1.62,-0.036
2025-04-06 10:08:25,10,99,4,2,1,0.49,0.301
2025-04-06 10:13:25,10,29,5,2,1,0.12,0.415
2025-04-06 10:18:25,10,67,4,0,1,0.34,0.35
2025-04-06 10:23:25,10,71,4,2,0,0.35,0.344
2025-04-06 10:28:25,10,102,5,1,1,0.41,0.328
2025-04-06 10:33:25,10,76,1,1,1,1.52,-0.006
2025-04-06 10:38:25,10,36,3,1,0,0.24,0.378
2025-04-06 10:43:25,10,63,4,0,0,0.32,0.356
2025-04-06 10:48:25,10,35,5,2,0,0.14,0.408
2025-04-06 10:53:25,10,66,4,0,0,0.33,0.351
2025-04-06 10:58:25,10,45,5,1,1,0.18,0.396
2025-04-06 11:03:25,11,107,4,0,0,0.54,0.289
2025-04-06 11:08:25,11,46,2,0,1,0.46,0.312
2025-04-06 11:13:25,11,81,1,1,1,1.62,-0.036
2025-04-06 11:18:25,11,101,1,2,0,2.02,-0.156
2025-04-06 11:23:25,11,21,2,1,0,0.21,0.387
2025-04-06 11:28:25,11,113,3,1,0,0.75,0.224
2025-04-06 11:33:25,11,63,5,2,0,0.25,0.374
2025-04-06 11:38:25,11,117,4,0,0,0.58,0.274
2025-04-06 11:43:25,11,20,2,1,1,0.2,0.39
2025-04-06 11:48:25,11,21,5,1,0,0.08,0.425
2025-04-06 11:53:25,11,114,2,0,0,1.14,0.108
2025-04-06 11:58:25,11,89,5,2,0,0.36,0.343
2025-04-06 12:03:25,12,44,3,2,0,0.29,0.362
2025-04-06 12:08:25,12,56,2,2,0,0.56,0.282
2025-04-06 12:13:25,12,91,4,1,0,0.46,0.314
2025-04-06 12:18:25,12,61,4,0,1,0.3,0.359
2025-04-06 12:23:25,12,115,1,2,0,2.3,-0.24
2025-04-06 12:28:25,12,102,1,2,1,2.04,-0.162
2025-04-06 12:33:25,12,101,5,1,0,0.4,0.329
2025-04-06 12:38:25,12,61,3,1,1,0.41,0.328
2025-04-06 12:43:25,12,69,3,1,1,0.46,0.312
2025-04-06 12:48:25,12,119,3,2,0,0.79,0.212
2025-04-06 12:53:25,12,99,1,0,1,1.98,-0.144
2025-04-06 12:58:25,12,97,5,0,1,0.39,0.334
2025-04-06 13:03:25,13,27,2,1,0,0.27,0.369
2025-04-06 13:08:25,13,113,3,1,1,0.75,0.224
2025-04-06 13:13:25,13,109,1,2,0,2.18,-0.204
2025-04-06 13:18:25,13,15,1,0,0,0.3,0.36
2025-04-06 13:23:25,13,70,3,2,1,0.47,0.31
2025-04-06 13:28:25,13,21,3,1,1,0.14,0.408
2025-04-06 13:33:25,13,70,5,2,1,0.28,0.366
2025-04-06 13:38:25,13,72,2,0,0,0.72,0.234
2025-04-06 13:43:25,13,40,2,0,1,0.4,0.33
2025-04-06 13:48:25,13,62,1,0,1,1.24,0.078
2025-04-06 13:53:25,13,64,3,1,1,0.43,0.322
2025-04-06 13:58:25,13,103,3,0,1,0.69,0.244
2025-04-06 14:03:25,14,86,1,2,1,1.72,-0.066
2025-04-06 14:08:25,14,76,2,1,1,0.76,0.222
2025-04-06 14:13:25,14,31,1,2,1,0.62,0.264
2025-04-06 14:18:25,14,60,4,2,1,0.3,0.36
2025-04-06 14:23:25,14,18,5,0,0,0.07,0.428
2025-04-06 14:28:25,14,38,3,1,1,0.25,0.374
2025-04-06 14:33:25,14,110,1,1,1,2.2,-0.21
2025-04-06 14:38:25,14,68,2,2,0,0.68,0.246
2025-04-06 14:43:25,14,28,5,2,1,0.11,0.416
2025-04-06 14:48:25,14,31,1,2,0,0.62,0.264
2025-04-06 14:53:25,14,80,1,0,1,1.6,-0.03
2025-04-06 14:58:25,14,30,2,2,0,0.3,0.36
2025-04-06 15:03:25,15,54,4,2,1,0.27,0.369
2025-04-06 15:08:25,15,91,1,1,0,1.82,-0.096
2025-04-06 15:13:25,15,70,3,1,0,0.47,0.31
2025-04-06 15:18:25,15,93,4,0,1,0.47,0.31
2025-04-06 15:23:25,15,90,5,1,0,0.36,0.342
2025-04-06 15:28:25,15,101,4,1,0,0.51,0.298
2025-04-06 15:33:25,15,19,2,1,1,0.19,0.393
2025-04-06 15:38:25,15,56,1,0,1,1.12,0.114
2025-04-06 15:43:25,15,9,1,2,1,0.18,0.396
2025-04-06 15:48:25,15,112,4,2,1,0.56,0.282
2025-04-06 15:53:25,15,25,4,2,1,0.12,0.412
2025-04-06 15:58:25,15,108,3,1,1,0.72,0.234
2025-04-06 16:03:25,16,93,4,0,1,0.47,0.21
2025-04-06 16:08:25,16,79,5,0,1,0.32,0.255
2025-04-06 16:13:25,16,113,5,2,0,0.45,0.214
2025-04-06 16:18:25,16,60,3,0,1,0.4,0.23
2025-04-06 16:23:25,16,97,5,0,0,0.39,0.234
2025-04-06 16:28:25,16,116,2,0,1,1.16,0.002
2025-04-06 16:33:25,16,64,3,1,0,0.43,0.222
2025-04-06 16:38:25,16,96,4,2,1,0.48,0.206
2025-04-06 16:43:25,16,81,3,2,1,0.54,0.188
2025-04-06 16:48:25,16,65,5,1,1,0.26,0.272
2025-04-06 16:53:25,16,98,1,2,0,1.96,-0.238
2025-04-06 16:58:25,16,62,5,2,1,0.25,0.276
2025-04-06 17:03:25,17,35,4,0,1,0.17,0.297
2025-04-06 17:08:25,17,5,5,2,0,0.02,0.344
2025-04-06 17:13:25,17,69,1,2,1,1.38,-0.064
2025-04-06 17:18:25,17,58,2,0,0,0.58,0.176
2025-04-06 17:23:25,17,85,3,0,1,0.57,0.18
2025-04-06 17:28:25,17,12,1,0,1,0.24,0.278
2025-04-06 17:33:25,17,94,5,0,1,0.38,0.237
2025-04-06 17:38:25,17,85,5,1,0,0.34,0.248
2025-04-06 17:43:25,17,114,5,2,1,0.46,0.213
2025-04-06 17:48:25,17,31,5,0,0,0.12,0.313
2025-04-06 17:53:25,17,39,4,1,0,0.2,0.291
2025-04-06 17:58:25,17,90,2,0,0,0.9,0.08
2025-04-06 18:03:25,18,93,2,1,0,0.93,0.071
2025-04-06 18:08:25,18,9,2,1,1,0.09,0.323
2025-04-06 18:13:25,18,63,2,1,1,0.63,0.161
2025-04-06 18:18:25,18,21,1,1,1,0.42,0.224
2025-04-06 18:23:25,18,17,4,2,0,0.09,0.325
2025-04-06 18:28:25,18,23,3,2,1,0.15,0.304
2025-04-06 18:33:25,18,39,1,2,0,0.78,0.116
2025-04-06 18:38:25,18,24,4,2,1,0.12,0.314
2025-04-06 18:43:25,18,52,4,0,0,0.26,0.272
2025-04-06 18:48:25,18,21,3,1,0,0.14,0.308
2025-04-06 18:53:25,18,103,4,0,1,0.52,0.196
2025-04-06 18:58:25,18,62,5,2,0,0.25,0.276
2025-04-06 19:03:25,19,72,3,1,1,0.48,0.206
2025-04-06 19:08:25,19,49,2,0,1,0.49,0.203
2025-04-06 19:13:25,19,35,3,1,1,0.23,0.28
2025-04-06 19:18:25,19,28,3,2,0,0.19,0.294
2025-04-06 19:23:25,19,107,5,1,1,0.43,0.222
2025-04-06 19:28:25,19,75,4,2,0,0.38,0.237
2025-04-06 19:33:25,19,110,5,0,1,0.44,0.218
2025-04-06 19:38:25,19,103,2,1,1,1.03,0.041
2025-04-06 19:43:25,19,118,5,0,0,0.47,0.208
2025-04-06 19:48:25,19,43,4,1,0,0.21,0.285
2025-04-06 19:53:25,19,49,5,1,1,0.2,0.291
2025-04-06 19:58:25,19,60,2,0,1,0.6,0.17
2025-04-06 20:03:25,20,112,4,0,0,0.56,0.182
2025-04-06 20:08:25,20,10,2,1,0,0.1,0.32
2025-04-06 20:13:25,20,44,2,0,0,0.44,0.218
2025-04-06 20:18:25,20,78,4,1,1,0.39,0.233
2025-04-06 20:23:25,20,67,3,1,0,0.45,0.216
2025-04-06 20:28:25,20,47,1,2,1,0.94,0.068
2025-04-06 20:33:25,20,85,1,2,0,1.7,-0.16
2025-04-06 20:38:25,20,36,3,1,0,0.24,0.278
2025-04-06 20:43:25,20,88,3,0,0,0.59,0.174
2025-04-06 20:48:25,20,110,3,0,1,0.73,0.13
2025-04-06 20:53:25,20,80,1,1,0,1.6,-0.13
2025-04-06 20:58:25,20,109,1,2,1,2.18,-0.304
2025-04-06 21:03:25,21,87,5,2,0,0.35,0.246
2025-04-06 21:08:25,21,51,4,2,1,0.26,0.274
2025-04-06 21:13:25,21,29,4,1,0,0.14,0.306
2025-04-06 21:18:25,21,116,1,1,1,2.32,-0.346
2025-04-06 21:23:25,21,110,1,1,1,2.2,-0.31
2025-04-06 21:28:25,21,98,1,0,1,1.96,-0.238
2025-04-06 21:33:25,21,103,4,1,1,0.52,0.196
2025-04-06 21:38:25,21,103,3,2,0,0.69,0.144
2025-04-06 21:43:25,21,25,5,2,0,0.1,0.32
2025-04-06 21:48:25,21,85,2,0,1,0.85,0.095
2025-04-06 21:53:25,21,86,3,2,1,0.57,0.178
2025-04-06 21:58:25,21,117,3,1,0,0.78,0.116
2025-04-06 22:03:25,22,63,2,1,0,0.63,0.161
2025-04-06 22:08:25,22,112,3,2,0,0.75,0.126
2025-04-06 22:13:25,22,52,2,0,1,0.52,0.194
2025-04-06 22:18:25,22,107,2,1,0,1.07,0.029
2025-04-06 22:23:25,22,31,3,2,0,0.21,0.288
2025-04-06 22:28:25,22,76,4,0,1,0.38,0.236
2025-04-06 22:33:25,22,47,1,2,0,0.94,0.068
2025-04-06 22:38:25,22,85,4,0,1,0.42,0.222
2025-04-06 22:43:25,22,73,2,1,0,0.73,0.131
2025-04-06 22:48:25,22,51,4,0,1,0.26,0.274
2025-04-06 22:53:25,22,27,2,2,0,0.27,0.269
2025-04-06 22:58:25,22,56,4,0,0,0.28,0.266
2025-04-06 23:03:25,23,33,3,2,1,0.22,0.284
2025-04-06 23:08:25,23,51,4,2,0,0.26,0.274
2025-04-06 23:13:25,23,110,5,0,0,0.44,0.218
2025-04-06 23:18:25,23,59,4,0,1,0.29,0.262
2025-04-06 23:23:25,23,29,4,1,1,0.14,0.306
2025-04-06 23:28:25,23,100,2,0,1,1.0,0.05
2025-04-06 23:33:25,23,104,5,2,0,0.42,0.225
2025-04-06 23:38:25,23,38,5,2,1,0.15,0.304
2025-04-06 23:43:25,23,97,4,1,1,0.48,0.205
2025-04-06 23:48:25,23,56,4,0,0,0.28,0.266
2025-04-06 23:53:25,23,119,3,1,1,0.79,0.112
2025-04-06 23:58:25,23,115,1,0,1,2.3,-0.34
2025-04-07 00:03:25,0,8,2,1,0,0.08,0.326
2025-04-07 00:08:25,0,24,3,0,1,0.16,0.302
2025-04-07 00:13:25,0,62,4,0,1,0.31,0.257
2025-04-07 00:18:25,0,38,5,1,0,0.15,0.304
2025-04-07 00:23:25,0,110,4,2,1,0.55,0.185
2025-04-07 00:28:25,0,98,3,0,0,0.65,0.154
2025-04-07 00:33:25,0,65,3,2,0,0.43,0.22
2025-04-07 00:38:25,0,36,2,2,1,0.36,0.242
2025-04-07 00:43:25,0,14,2,1,1,0.14,0.308
2025-04-07 00:48:25,0,92,1,1,0,1.84,-0.202
2025-04-07 00:53:25,0,35,3,0,0,0.23,0.28
2025-04-07 00:58:25,0,89,4,2,1,0.45,0.216
2025-04-07 01:03:25,1,115,2,2,0,1.15,0.005
2025-04-07 01:08:25,1,101,3,0,0,0.67,0.148
2025-04-07 01:13:25,1,96,5,1,0,0.38,0.235
2025-04-07 01:18:25,1,6,2,2,1,0.06,0.332
2025-04-07 01:23:25,1,79,2,2,0,0.79,0.113
2025-04-07 01:28:25,1,113,3,2,1,0.75,0.124
2025-04-07 01:33:25,1,31,1,1,1,0.62,0.164
2025-04-07 01:38:25,1,53,2,1,1,0.53,0.191
2025-04-07 01:43:25,1,88,4,0,1,0.44,0.218
2025-04-07 01:48:25,1,14,4,1,1,0.07,0.329
2025-04-07 01:53:25,1,101,5,0,1,0.4,0.229
2025-04-07 01:58:25,1,46,5,1,1,0.18,0.295
2025-04-07 02:03:25,2,113,1,1,0,2.26,-0.328
2025-04-07 02:08:25,2,31,1,1,1,0.62,0.164
2025-04-07 02:13:25,2,94,1,1,1,1.88,-0.214
2025-04-07 02:18:25,2,44,1,1,0,0.88,0.086
2025-04-07 02:23:25,2,14,1,1,1,0.28,0.266
2025-04-07 02:28:25,2,24,4,1,0,0.12,0.314
2025-04-07 02:33:25,2,55,4,1,0,0.28,0.268
2025-04-07 02:38:25,2,6,1,1,1,0.12,0.314
2025-04-07 02:43:25,2,33,4,0,1,0.17,0.3
2025-04-07 02:48:25,2,88,5,2,1,0.35,0.244
2025-04-07 02:53:25,2,25,2,1,1,0.25,0.275
2025-04-07 02:58:25,2,105,2,1,1,1.05,0.035
2025-04-07 03:03:25,3,62,4,1,1,0.31,0.257
2025-04-07 03:08:25,3,74,4,0,1,0.37,0.239
2025-04-07 03:13:25,3,26,5,0,1,0.1,0.319
2025-04-07 03:18:25,3,37,5,1,1,0.15,0.306
2025-04-07 03:23:25,3,71,5,2,1,0.28,0.265
2025-04-07 03:28:25,3,63,5,0,1,0.25,0.274
2025-04-07 03:33:25,3,119,4,0,0,0.59,0.171
2025-04-07 03:38:25,3,91,5,2,1,0.36,0.241
2025-04-07 03:43:25,3,36,4,0,0,0.18,0.296
2025-04-07 03:48:25,3,58,4,1,0,0.29,0.263
2025-04-07 03:53:25,3,113,3,2,1,0.75,0.124
2025-04-07 03:58:25,3,82,3,0,0,0.55,0.186
2025-04-07 04:03:25,4,35,3,0,1,0.23,0.28
2025-04-07 04:08:25,4,87,5,2,1,0.35,0.246
2025-04-07 04:13:25,4,39,5,0,0,0.16,0.303
2025-04-07 04:18:25,4,74,1,2,1,1.48,-0.094
2025-04-07 04:23:25,4,70,5,0,1,0.28,0.266
2025-04-07 04:28:25,4,95,1,2,0,1.9,-0.22
2025-04-07 04:33:25,4,88,4,2,1,0.44,0.218
2025-04-07 04:38:25,4,79,3,0,1,0.53,0.192
2025-04-07 04:43:25,4,94,3,1,0,0.63,0.162
2025-04-07 04:48:25,4,69,2,0,0,0.69,0.143
2025-04-07 04:53:25,4,5,1,1,0,0.1,0.32
2025-04-07 04:58:25,4,88,5,2,0,0.35,0.244
2025-04-07 05:03:25,5,7,4,2,0,0.04,0.339
2025-04-07 05:08:25,5,95,4,0,1,0.47,0.208
2025-04-07 05:13:25,5,77,4,2,1,0.39,0.234
2025-04-07 05:18:25,5,23,3,0,0,0.15,0.304
2025-04-07 05:23:25,5,17,5,0,1,0.07,0.33
2025-04-07 05:28:25,5,96,4,2,0,0.48,0.206
2025-04-07 05:33:25,5,113,3,2,1,0.75,0.124
2025-04-07 05:38:25,5,76,2,1,1,0.76,0.122
2025-04-07 05:43:25,5,119,2,2,0,1.19,-0.007
2025-04-07 05:48:25,5,81,4,0,1,0.41,0.228
2025-04-07 05:53:25,5,60,3,2,0,0.4,0.23
2025-04-07 05:58:25,5,16,3,1,1,0.11,0.318
2025-04-07 06:03:25,6,31,3,1,1,0.21,0.288
2025-04-07 06:08:25,6,47,3,1,1,0.31,0.256
2025-04-07 06:13:25,6,106,1,1,1,2.12,-0.286
2025-04-07 06:18:25,6,69,3,2,1,0.46,0.212
2025-04-07 06:23:25,6,51,3,2,0,0.34,0.248
2025-04-07 06:28:25,6,72,1,1,1,1.44,-0.082
2025-04-07 06:33:25,6,114,4,2,0,0.57,0.179
2025-04-07 06:38:25,6,41,5,0,0,0.16,0.301
2025-04-07 06:43:25,6,93,5,1,1,0.37,0.238
2025-04-07 06:48:25,6,61,4,1,1,0.3,0.259
2025-04-07 06:53:25,6,79,1,2,1,1.58,-0.124
2025-04-07 06:58:25,6,15,4,1,0,0.07,0.328
2025-04-07 07:03:25,7,91,5,2,1,0.36,0.241
2025-04-07 07:08:25,7,32,3,2,0,0.21,0.286
2025-04-07 07:13:25,7,30,1,1,0,0.6,0.17
2025-04-07 07:18:25,7,87,1,1,1,1.74,-0.172
2025-04-07 07:23:25,7,39,4,0,0,0.2,0.291
2025-04-07 07:28:25,7,84,4,0,0,0.42,0.224
2025-04-07 07:33:25,7,83,1,2,1,1.66,-0.148
2025-04-07 07:38:25,7,110,3,2,0,0.73,0.13
2025-04-07 07:43:25,7,68,4,1,1,0.34,0.248
2025-04-07 07:48:25,7,68,1,1,0,1.36,-0.058
2025-04-07 07:53:25,7,26,1,1,0,0.52,0.194
2025-04-07 07:58:25,7,45,2,1,0,0.45,0.215
2025-04-07 08:03:25,8,11,5,1,1,0.04,0.337
2025-04-07 08:08:25,8,95,4,0,0,0.47,0.208
2025-04-07 08:13:25,8,112,5,1,1,0.45,0.216
2025-04-07 08:18:25,8,21,4,2,1,0.1,0.319
2025-04-07 08:23:25,8,94,4,0,0,0.47,0.209
2025-04-07 08:28:25,8,98,2,0,0,0.98,0.056
2025-04-07 08:33:25,8,39,5,2,1,0.16,0.303
2025-04-07 08:38:25,8,54,4,2,0,0.27,0.269
2025-04-07 08:43:25,8,31,1,1,1,0.62,0.164
2025-04-07 08:48:25,8,33,3,2,0,0.22,0.284
2025-04-07 08:53:25,8,63,4,0,0,0.32,0.256
2025-04-07 08:58:25,8,43,2,2,0,0.43,0.221
2025-04-07 09:03:25,9,8,3,1,1,0.05,0.334
2025-04-07 09:08:25,9,16,4,1,1,0.08,0.326
2025-04-07 09:13:25,9,57,5,0,0,0.23,0.282
2025-04-07 09:18:25,9,62,2,2,1,0.62,0.164
2025-04-07 09:23:25,9,113,4,1,0,0.56,0.18
2025-04-07 09:28:25,9,105,2,2,1,1.05,0.035
2025-04-07 09:33:25,9,105,1,1,0,2.1,-0.28
2025-04-07 09:38:25,9,78,5,1,1,0.31,0.256
2025-04-07 09:43:25,9,31,1,1,0,0.62,0.164
2025-04-07 09:48:25,9,80,5,0,0,0.32,0.254
2025-04-07 09:53:25,9,66,5,2,1,0.26,0.271
2025-04-07 09:58:25,9,56,5,1,1,0.22,0.283
2025-04-07 10:03:25,10,7,3,1,1,0.05,0.436
2025-04-07 10:08:25,10,42,5,1,0,0.17,0.4
2025-04-07 10:13:25,10,112,3,2,1,0.75,0.226
2025-04-07 10:18:25,10,15,4,2,1,0.07,0.427
2025-04-07 10:23:25,10,72,1,1,0,1.44,0.018
2025-04-07 10:28:25,10,92,2,2,1,0.92,0.174
2025-04-07 10:33:25,10,46,1,2,0,0.92,0.174
2025-04-07 10:38:25,10,89,3,2,1,0.59,0.272
2025-04-07 10:43:25,10,43,4,2,0,0.21,0.385
2025-04-07 10:48:25,10,53,1,1,0,1.06,0.132
2025-04-07 10:53:25,10,26,5,2,0,0.1,0.419
2025-04-07 10:58:25,10,46,5,2,1,0.18,0.395
2025-04-07 11:03:25,11,43,2,2,0,0.43,0.321
2025-04-07 11:08:25,11,33,3,2,0,0.22,0.384
2025-04-07 11:13:25,11,87,2,0,0,0.87,0.189
2025-04-07 11:18:25,11,39,4,2,1,0.2,0.391
2025-04-07 11:23:25,11,81,5,2,0,0.32,0.353
2025-04-07 11:28:25,11,12,2,2,1,0.12,0.414
2025-04-07 11:33:25,11,55,5,2,0,0.22,0.384
2025-04-07 11:38:25,11,12,5,2,1,0.05,0.436
2025-04-07 11:43:25,11,13,4,1,0,0.07,0.43
2025-04-07 11:48:25,11,75,2,0,1,0.75,0.225
2025-04-07 11:53:25,11,28,1,0,1,0.56,0.282
2025-04-07 11:58:25,11,5,2,2,1,0.05,0.435
2025-04-07 12:03:25,12,114,1,0,1,2.28,-0.234
2025-04-07 12:08:25,12,16,1,0,1,0.32,0.354
2025-04-07 12:13:25,12,30,1,0,0,0.6,0.27
2025-04-07 12:18:25,12,47,5,2,0,0.19,0.394
2025-04-07 12:23:25,12,22,5,2,1,0.09,0.424
2025-04-07 12:28:25,12,32,2,2,1,0.32,0.354
2025-04-07 12:33:25,12,67,1,2,1,1.34,0.048
2025-04-07 12:38:25,12,31,1,0,1,0.62,0.264
2025-04-07 12:43:25,12,50,1,1,1,1.0,0.15
2025-04-07 12:48:25,12,71,2,1,1,0.71,0.237
2025-04-07 12:53:25,12,28,5,0,0,0.11,0.416
2025-04-07 12:58:25,12,29,4,1,1,0.14,0.406
2025-04-07 13:03:25,13,115,2,1,1,1.15,0.105
2025-04-07 13:08:25,13,49,2,2,0,0.49,0.303
2025-04-07 13:13:25,13,80,5,1,0,0.32,0.354
2025-04-07 13:18:25,13,59,3,2,0,0.39,0.332
2025-04-07 13:23:25,13,107,5,1,1,0.43,0.322
2025-04-07 13:28:25,13,18,5,0,0,0.07,0.428
2025-04-07 13:33:25,13,55,3,2,1,0.37,0.34
2025-04-07 13:38:25,13,27,3,1,1,0.18,0.396
2025-04-07 13:43:25,13,59,4,2,0,0.29,0.362
2025-04-07 13:48:25,13,23,4,2,1,0.12,0.415
2025-04-07 13:53:25,13,53,5,1,0,0.21,0.386
2025-04-07 13:58:25,13,102,3,1,0,0.68,0.246
2025-04-07 14:03:25,14,91,4,1,1,0.46,0.314
2025-04-07 14:08:25,14,20,4,2,1,0.1,0.42
2025-04-07 14:13:25,14,49,4,2,0,0.24,0.376
2025-04-07 14:18:25,14,90,5,1,1,0.36,0.342
2025-04-07 14:23:25,14,89,1,0,0,1.78,-0.084
2025-04-07 14:28:25,14,10,3,2,0,0.07,0.43
2025-04-07 14:33:25,14,111,5,2,1,0.44,0.317
2025-04-07 14:38:25,14,91,1,0,0,1.82,-0.096
2025-04-07 14:43:25,14,107,3,0,1,0.71,0.236
2025-04-07 14:48:25,14,86,3,2,1,0.57,0.278
2025-04-07 14:53:25,14,55,2,2,1,0.55,0.285
2025-04-07 14:58:25,14,52,4,2,1,0.26,0.372
2025-04-07 15:03:25,15,95,1,0,0,1.9,-0.12
2025-04-07 15:08:25,15,61,5,1,1,0.24,0.377
2025-04-07 15:13:25,15,116,5,0,0,0.46,0.311
2025-04-07 15:18:25,15,91,4,0,1,0.46,0.314
2025-04-07 15:23:25,15,96,1,0,1,1.92,-0.126
2025-04-07 15:28:25,15,29,2,1,0,0.29,0.363
2025-04-07 15:33:25,15,10,3,0,0,0.07,0.43
2025-04-07 15:38:25,15,42,5,2,1,0.17,0.4
2025-04-07 15:43:25,15,70,3,2,0,0.47,0.31
2025-04-07 15:48:25,15,103,1,2,1,2.06,-0.168
2025-04-07 15:53:25,15,68,1,0,1,1.36,0.042
2025-04-07 15:58:25,15,113,3,1,0,0.75,0.224
2025-04-07 16:03:25,16,104,1,0,0,2.08,-0.274
2025-04-07 16:08:25,16,111,2,0,1,1.11,0.017
2025-04-07 16:13:25,16,102,5,2,0,0.41,0.228
2025-04-07 16:18:25,16,87,1,1,0,1.74,-0.172
2025-04-07 16:23:25,16,77,1,1,0,1.54,-0.112
2025-04-07 16:28:25,16,101,2,2,1,1.01,0.047
